Unnamed: 0,FINAL_FIX,sentiment,confidence,label
147,tiket nya murah lengkap beli tiket kapal pelni,1,0.9996497631072998,Positive
148,siip mohon izin klu tiket kapal laut mudah utk booking pakai,1,0.9988586902618408,Positive
149,cara pesan mudah banyak diskon,1,0.9997777342796326,Positive
150,status paylater aktif bayar guna tiket paylaternya,1,0.9989749193191528,Positive
151,sangat bantu pergi luar kota,1,0.9985734224319458,Positive
152,fee doang gede sistem ancur,0,0.9999377727508544,Negative
153,dukung livestreaming peridolan duniawi mantap,1,0.9998526573181152,Positive
154,ga web ga app bapuk ngestuck bayar customer care ga jelas bener bener sampah,0,0.9999333620071412,Negative
155,bagus banget semua lancar tdk tolak,1,0.9994606375694276,Positive
156,keren banget diskon ga tipu makin sering pakai makin sering dapet diskon,1,0.999828577041626,Positive
157,lebih nyaman aku naik pesawat,1,0.9851763248443604,Positive
158,war tiket suga nge crash parah fee platfrom fee ticketing mahal layan nya gak bagus jangan lupa pajak sendiri strees bgt,0,0.9999388456344604,Negative
159,fee doang gede pas ticketing gabisa dipake,0,0.9999254941940308,Negative
160,suka sama fitur live eventnya ken beli sampean tambahin fiturnya dong,1,0.9997960925102234,Positive
161,sangat bantu sekali ga perlu ribet dtg airport,1,0.9906145334243774,Positive
162,ngga usah sok sok an jadi partnership promotor konser deh,0,0.9999339580535888,Negative
163,aplikasi jelek bulan puasa bikin emosi,0,0.9999101161956788,Negative
164,payah lebih baik guna traveloka,1,0.994869589805603,Positive
165,sangat bantu mudah transaksi beli tiket thanks,1,0.999763548374176,Positive
166,abis liat youtubenya prediksi bener komplit fiturnya langsung kesini rencana libur jadi gampang lah kok bnyk comment jelek mundur alon,1,0.9990043044090272,Positive
167,akun tbtb paylater nonaktif padahal masalah langgar kaga jelas tiket com transaksi lancar,0,0.999868392944336,Negative
168,bli voucher hotel deskripsi orng pas mau payment tiba brubah cuma orng deskripsi privat pool nya pas nelfon langsung pihak resort kata ga privat pool jangan tipu sma harga murah bener ga jelas ni aplikasi,0,0.999892234802246,Negative
169,aplikasi kerennn sekali pesan gasilitas lain hotel tsb dgn kalimpemesanan kerennn,1,0.9998373985290528,Positive
170,aplikasi luar biasa bayar lngsung aku pihak hotel kasih star,1,0.9996839761734008,Positive
171,gampang order nya tiket com,1,0.6288421154022217,Positive
172,mantep mudah paham proses cepat pilih pmebayaran banyak,1,0.9985080361366272,Positive
173,server nya bener cok apa rb lot banget,0,0.9999175071716307,Negative
174,aplikasi jalan yg sangat bantu belum guna aplikasi yg moga aplikasi tiket jaga kualitas layan baik,1,0.5480606555938721,Positive
175,kalau tiket kapal laut ada krn banyak yg nanyak tiket kapal laut,1,0.999586284160614,Positive
176,terlalu bantu cs nya susah banget jelas susah proses batal refundnya perlu banyak baik buat pesawat kalau kereta lumayan not bad,0,0.9999270439147948,Negative
177,aplikasi curang ga jelas buat war tiket konser malah ga jelas selalu gagal bayar,0,0.9999284744262696,Negative
178,jelek bgt kalo nanganin event besar contoh ticketing suga hari sm kemarin saran sih kalo antri jd user yg antri pertama mungkin besar dpt tiket bukan semua langsung yg efek bikin antri banyak tp tiket ga dapet buang waktu,0,0.999903440475464,Negative
179,aplikasi baik sangat bantu jd mudah pesan tiket kalo mau mana dong sy daftar paylater kok gak jadi terus tolak mulu gak jelas,1,0.9928939938545228,Positive
180,good job atas masalah cepat tepat,1,0.9985602498054504,Positive
181,fee doang yg gedeeee sistem ancoorrr,0,0.9999148845672609,Negative
182,banyak tiket buat orang dalem wkwk,1,0.9986182451248168,Positive
183,baru pakai moga cocok byk diskon sukses,1,0.999826729297638,Positive
184,fee gede apk nol lot parah,0,0.9999195337295532,Negative
185,tari saldo blipay hampir minggu dana masuk rekening,0,0.9999171495437622,Negative
186,nama tehsri yuni fertiwi mau naik kereta afi beneran,0,0.9998252987861632,Negative
187,sen hotel tiket pesawat sini nyata mudah banget banyak pilih bayar kerennnn,1,0.9998214840888976,Positive
188,paylater aku ko ga disetujuin,0,0.9999310970306396,Negative
189,buat tiket suga banyak banget orang dalem bayar rebu buat biaya platform platfrom nya crash muly lollllll,0,0.9999032020568848,Negative
190,bayar tiket mesan notif aplikasi waktu bayar habis konfirmasi uang gak nasib uang gimana,0,0.9999247789382936,Negative
191,berapa kali pesan tiket pesawat sini alhamdulillah oke punya,1,0.9997233748435974,Positive
192,applikasi jadi lebih mudah mesan tiket,1,0.9990378618240356,Positive
193,solusi tepat beetransaksi via aplikasi,1,0.9998303651809692,Positive
194,promo dapat diskon ribu bayar via ovo realitanya laku bayar via ovo klik,1,0.9997684359550476,Positive
195,gak jelas bikin susah mau ticketing suga karna fiturnya sangat efisien makan waktu app lo gampang bgt crash separahh lo makan tuh duit mentah mentah awas aja yaa sampek tahu kalo emang curang ordal ga tinggal diem,0,0.9999258518218994,Negative
196,nice apps to do everything,1,0.9693393111228944,Positive
197,sangat rekomendasi banget pake aplikasi percaya,1,0.985069990158081,Positive
198,buat war jelek banget allah puasa bikin gedeg kali benah,0,0.99992036819458,Negative
199,aplikasi ga jelas cek terbang malah sedia,0,0.999909281730652,Negative
200,guna nya lebih mudah erti bayar via gopay banyak bantu sekali,1,0.998512327671051,Positive
201,kurang bagus severnya down terus tiket konser,0,0.9999382495880128,Negative
202,bisa terima orang buat transaksi tiket konser agust d jakarta mana layan nya jelek,0,0.9999150037765504,Negative
203,main kotor pake orang dalem tiket konser harga ditinggiin gak jujur platform nyaa,0,0.9999397993087769,Negative
204,makin kesini makin bagus makin mudah cepat utk refund tp jangan lengah konsisten moga makin mudah sistem,1,0.9915363788604736,Positive
205,opsi bis travel ga fungsi yg fast respons cuma tiket pesawat kereta hotel sisa lelet,0,0.9999109506607056,Negative
206,aplikasi jelek banget hari pertama ngecrash hari dua baik eh engga malah makin buruk ancur deh pokok,0,0.999934196472168,Negative
207,proses refound lama acc maskapai aja masuk dana kalian mau viral,0,0.9999293088912964,Negative
208,sangat bantu mudah pergi tinggal pesan knpa dr sblm lebaran paylater tdk guna tp tulis aktif,1,0.9975125789642334,Positive
209,kalau mau ikut daftar sewa mobil daftar nya lewat mana yaa,1,0.8815595507621765,Positive
210,mantaaaappp luar biasaaaaa bantu jalan pergi serasa mudah,1,0.9998412132263184,Positive
211,jangan pernah guna aplikasi lebih baik pakai traveloka aplikasi untung tidk kerja baik proses refund belit lempar lempar bli pay dr bli pay tunggu tidk langsung masuk rekening,0,0.9996951818466188,Negative
212,apk bingung mau login ga pesan ga daftar ga padahal udah update selalu notif sedikit ganggu,0,0.9999297857284546,Negative
213,banyak promo tarik banding tetangga belah,1,0.9991705417633056,Positive
214,jujur sangat mudah laku bayar pertama kali guna yg boking hotel trmksh,1,0.9992423057556152,Positive
215,udah tinggal bayar tiket start menit mulai war tiket malah ga bs bs payment sampe jam cuma coba terus henti main kotor soal tiket konser,0,0.9999442100524902,Negative
216,live streaming full hitam apa yg tonton,1,0.9982773065567015,Positive
217,puas klo beli tiket maupun booking hotel dsni,1,0.999482274055481,Positive
218,sangat bantu pesan segala produk kapan,1,0.9943692088127136,Positive
219,lebih murah dri tetangga sblah poin limpah pokok the best,1,0.999746024608612,Positive
220,ui ux lu benerin dulu kalo mau jadi platform buat war tiket konser udah kena gocap nyusahin,0,0.9999364614486694,Negative
221,menu check in online tak muncul aplikasi,0,0.9999152421951294,Negative
222,sangat bantu jalan cari inap yg mudah nyaman sangat ekinomis,1,0.8994849324226379,Positive
223,ulang kali tahap bayar nyata bilang kuota beli padahal laku beli curang,0,0.9999109506607056,Negative
224,aplikasi bagus fitur payleaternya moga acc payleaternya,1,0.5260504484176636,Positive
225,mau sen tiket bus travel susah bgt ketik alamat,0,0.999930739402771,Negative
226,sangat bantu dlm mesan tiket aplg,1,0.9995978474617004,Positive
227,respon bangett pokok aplikasi baik dehhh,1,0.9996201992034912,Positive
228,aplikasi jelek masa biar calo ngambil tiket mana bot dibiarin,0,0.9999264478683472,Negative
229,parah banget ngehold bayar tiket konser jam jam padahal bayar kasi wajtu menit doang status udah fullbook aneh,0,0.9999358654022216,Negative
230,gmna sih udah bayar pake virtual account tiket ga dikirimin emang butuh waktu berapa lama tiket kirim alamat email,0,0.9999326467514038,Negative
231,proses refundnya cepat cs sangat bantu dlm atas masalah,1,0.9374576210975648,Positive
232,mana ada manpa tnya tiket co luar biasa,1,0.9997745156288148,Positive
233,gilaaa harga tiket jauh lebih murahhh,1,0.9997692704200744,Positive
234,first time mau beli tiket sini kecewa bgt benci gua,0,0.9999322891235352,Negative
235,ngambil fee aja gede server error mulu gimama sih,0,0.9999220371246338,Negative
236,banyak diskon gledek sayang pnerbangan kota besar banyak ibu kota profinsi yg ga dpt dikon,1,0.996155560016632,Positive
237,benar aplikasi bagus gampang murah harga hotel pelit paylaternya mending apk belah ga pelit,0,0.9999148845672609,Negative
238,sangattttt buruk laku refund dana bayar kata potong jelas jadi jadi dana refundnya dri wow sangattt tidakkkk masuk akalll apalikasi sangatttt direkomendasikannn,0,0.9999308586120604,Negative
239,aplikasi lot mw bayar paylater aja gag udah smpe telat nih paylter gua baik cepat aplikasi,1,0.9693966507911682,Positive
240,oke harga harga saing lebih murah traveloka,1,0.9986287355422974,Positive
241,hotel yg buat nyasar mapsnya gk jelas hotel gak nyesal no rekomen,0,0.99992835521698,Negative
242,poko nya mantap deh tiket com,1,0.9997430443763732,Positive
243,x daftar paylater x jg tolak yaudah auto uninstall deh mending apk belah yg jelas acc paylaternya,0,0.9999030828475952,Negative
244,aplikasi sangat buruk mau beli tiket konser agustd ga masuk padahal biaya aplikasi k malah ga masuk,0,0.9999223947525024,Negative
245,sangat bantu simple harga yg murah,1,0.9995386600494384,Positive
246,usah instal refand hotel harga hotel nya beda dgn beli langsung persen,0,0.9999088048934937,Negative
247,alhamdulillah luar biasa baru daftar udah dapet promo disc tiket pesawat,1,0.9998557567596436,Positive
248,biaya doang mahal aplikasi jeleee title sih general sale ko beberapa cat ga buy apa tuh,0,0.9999300241470336,Negative
249,kesel banget gak dapet tiket konser suga,0,0.9999287128448486,Negative
250,sengaja kasih bintang biar baca sangat profesional,1,0.9998383522033693,Positive
251,not good in program cuse login servernya serang server pas beli tiket sangat sangat bangus lag erorr gimana mau dapet tiket chuaks males sama tiket com ga sma banget masa banyak yg login server gabisa akses tau tau habis beli kocak kocak tiket com,0,0.9999321699142456,Negative
252,sangat bantu trimakasih tiket com,1,0.9997336268424988,Positive
253,sangat bagus mudah semua orang beli tiket pesawat,1,0.9996156692504884,Positive
254,sangat bagus apk nya lot,1,0.9918670058250428,Positive
255,in sistem antri beli ticket konser ga jadi crash apk,0,0.9999233484268188,Negative
256,media partner beli tiket konser sangat saran beli lalu tiket pihak tiket mau tanggung jawab lalai nya lepas uang beli tiket konser nya cancel gudfest hingga sekarang uang sebut refund,0,0.9999239444732666,Negative
257,syamsirbay komentar dana tambah psional udh dagang bidang ud bismillah yg jual sembako pakai jadi electronik lengkap bayi lama tahun managernya kelumit kisah chaina tiongkok padang sejak kecil udh dagang tsb,1,0.999578297138214,Positive
258,afk bener ngk si donk konsumen kasih yg bagus lh msak mau sen hotel kok datng cmn losmen biasa,1,0.994390904903412,Positive
259,usul program diskon baik upa cashback point jadi pakai utk order lanjut,1,0.9997865557670592,Positive
260,solusi masalah sangat bantu terima kasih alam,1,0.5099595785140991,Positive
261,aplikasi bagus mudah per bookingan mantaap laah,1,0.9978620409965516,Positive
262,mantap pilih hotel jauh lebih banyak aplikasi belah harga selisih lebih murah bayar mudah mesti kartu kredit cobain dulu baru beda mana lebih baik,1,0.9996066689491272,Positive
263,main beli tiket konser agust d,1,0.9989450573921204,Positive
264,wah sangat bantu yg mau terbang dada ga takut ongkos tenang cicil sini,1,0.9995323419570924,Positive
265,tambahin promo voucher diskon produk lain utama daerah luar pulau jawa utk tingkat pariwisata negeri,1,0.999777853488922,Positive
266,cara pemasanan sangat mudah opsi bayar ribet,0,0.9998792409896852,Negative
267,kalo kerja bener otak isi duit mulu sih lu gue sumpahin doa doa orang rasa sakit dijabah sama allah bulan ramadhan kayak gin,0,0.9995929598808287,Negative
268,kotor moga dosa kalian turun ga abis,0,0.9999240636825562,Negative
269,parah sekarang menu reschedule cuma pajang asli gabisa semudahbl kata kendala gatau kapan selesainye ujung suruh urus sendiri nel maskapai heloooo ngapain w beli elu kalo gamau repot ngurus payah lo uninstal fix,0,0.999936580657959,Negative
270,kapan paylater nya buka langgan yg kota pekanbaru,1,0.9901013374328612,Positive
271,kambing lu kalo mau ngasi fee nya banyak gausah ordal segala lu aja ga bener anjir crash mulu fakyu kualitas lo sangat jelekkkkkk biar idup lu semua ga amanahhhj bodo hari lo senin terus dzolim bulan puasa bodo doa gue kabul aamin,0,0.9999333620071412,Negative
272,download krn mau war tiket konser blackpink moga dapetttt,1,0.9990828037261964,Positive
273,males banget tiap mau liat harga tiket webnya pake pc log in dulu mau cepet malah jadi ribet,0,0.9999340772628784,Negative
274,baru pertama pakai gampang guna,1,0.7744037508964539,Positive
275,aplikasi selalu tolong saat pergi keluar kota,1,0.9925242066383362,Positive
276,trima kasih tiket com jadi solusi beli tiket sy,1,0.9998006224632264,Positive
277,streaminge bosok apik elja tv,1,0.9767370820045472,Positive
278,mau refund tiket monopoli sm management mesti trf blipy bukan rekening pribadi rekomended susah orang aplikasi,0,0.9998842477798462,Negative
279,aplikasi sampah banyak manusia jahat dalam ga deh pake ni apk,0,0.9999058246612548,Negative
280,kualitas asu lihat harga murah kalender harga yg murah salah satu tanggal pilih tanggal sebut dng harga harap hargannya jd beda lebih mahal sesuai kalender b,1,0.960378885269165,Positive
281,friendly user best solution tq gbu,1,0.9997721314430236,Positive
282,jangan pernah beli asuransi inap hotel tolak inap uang full tetep potong pajak pakai asuransi gak kompensasi,0,0.9999237060546876,Negative
283,proses refund langsung cepat costumer service respon cepat beli kendala terimakasih banyak,0,0.9999032020568848,Negative
284,pokok nya cocok pakek aplikasi kmren sempat pakek a a harga real,1,0.99368816614151,Positive
